name,age,sex,love_in,love_out_land,love_out_sky,city,area,building,_row_head_
张三14297,84,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14298,55,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14299,29,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14300,90,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14301,36,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14302,47,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14303,59,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14304,13,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14305,59,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14306,70,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14307,49,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14308,50,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14309,49,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14310,21,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14311,75,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14312,34,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14313,96,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14314,77,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14315,83,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14316,70,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14317,86,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14318,55,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14319,77,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14320,86,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14321,75,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14322,57,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14323,23,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14324,99,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14325,37,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14326,41,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14327,88,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14328,58,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14329,37,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14330,43,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14331,10,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14332,51,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14333,67,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14334,51,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14335,73,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14336,36,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14337,99,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14338,29,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14339,71,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14340,60,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14341,23,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14342,81,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14343,65,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14344,22,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14345,100,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14346,93,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14347,84,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14348,34,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14349,24,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14350,36,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14351,53,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14352,20,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14353,85,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14354,20,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14355,87,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14356,79,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14357,57,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14358,62,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14359,85,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14360,67,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14361,55,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14362,24,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14363,38,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14364,40,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14365,21,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14366,67,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14367,68,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14368,89,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14369,86,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14370,66,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14371,68,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14372,14,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14373,18,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14374,47,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14375,39,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14376,86,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14377,75,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14378,32,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14379,21,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14380,58,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14381,70,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14382,85,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14383,97,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14384,76,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14385,92,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14386,59,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14387,44,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14388,21,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14389,61,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14390,17,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14391,40,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14392,14,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14393,61,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14394,77,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14395,70,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14396,58,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14397,70,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14398,84,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14399,75,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14400,11,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14401,62,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14402,17,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14403,86,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14404,86,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14405,13,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14406,54,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14407,84,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14408,48,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14409,47,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14410,75,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14411,31,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14412,28,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14413,17,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14414,44,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14415,85,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14416,63,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14417,20,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14418,30,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14419,94,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14420,71,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14421,13,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14422,33,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14423,68,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14424,42,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14425,29,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14426,44,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14427,15,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14428,54,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14429,82,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14430,79,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14431,32,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14432,84,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14433,50,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14434,91,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14435,22,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14436,10,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14437,39,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14438,51,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14439,26,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14440,40,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14441,48,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14442,69,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14443,71,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14444,17,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14445,31,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14446,97,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14447,69,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14448,50,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14449,63,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14450,48,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14451,69,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14452,87,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14453,99,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14454,92,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14455,20,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14456,97,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14457,51,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14458,56,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14459,55,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14460,15,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14461,42,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14462,96,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14463,35,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14464,83,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14465,86,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14466,27,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14467,34,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14468,96,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14469,26,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14470,32,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14471,59,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14472,76,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14473,27,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14474,65,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14475,55,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14476,41,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14477,95,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14478,90,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14479,20,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14480,19,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14481,72,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14482,22,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14483,58,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14484,66,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14485,32,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14486,66,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14487,14,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14488,82,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14489,53,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14490,95,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14491,49,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14492,92,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14493,10,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14494,54,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14495,28,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14496,74,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14497,47,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14498,70,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14499,94,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14500,65,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14501,27,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14502,60,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14503,10,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14504,91,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14505,20,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14506,44,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三14507,58,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14508,97,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14509,25,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14510,76,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14511,64,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14512,15,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14513,84,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14514,35,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14515,27,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14516,84,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14517,63,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14518,42,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14519,77,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14520,87,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14521,70,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14522,73,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14523,18,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14524,56,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14525,49,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三14526,44,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三14527,37,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三14528,91,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14529,90,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三14530,73,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三14531,15,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三14532,20,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三14533,76,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
